Level,Rarity,Name,Traits,Size,Source
2,Common,Cockroach Swarm,Animal; Swarm,Large,Bestiary 2 pg. 532.0
2,Common,Ittan-Momen,Kami,Medium,Bestiary 3 pg. 276
2,Common,Monkey Swarm,Animal; Swarm,Large,Bestiary 3 pg. 172
2,Common,Rat Snake Swarm,Animal; Swarm,Large,Bestiary 3 pg. 249
2,Common,Ulizmila's Cauldron,Construct; Mindless,Small,Crown of the Kobold King pg. 28
2,Uncommon,Incutilis,Aberration; Amphibious; Uncommon,Tiny,Bestiary 3 pg. 140
2,Unique,Chew Spider,Animal; Swarm; Unique,Large,Kingmaker Adventure Path pg. 69
2,Common,Astronomer,Human; Humanoid,Medium,Gamemastery Guide pg. 241
2,Common,Quarry Construct,Construct; Earth; Mindless,Medium,Pathfinder #187: The Seventh Arch pg. 47
2,Common,Soulbound Doll,Construct; Soulbound,Tiny,Bestiary pg. 304
2,Common,Giant Crab,Animal; Aquatic,Medium,Bestiary 2 pg. 552.0
2,Common,Kitsune Trickster,Humanoid; Kitsune,Medium,Bestiary 3 pg. 150
2,Common,Prophet,Human; Humanoid,Medium,Gamemastery Guide pg. 212
2,Uncommon,Strix Kinmate,Humanoid; Strix; Uncommon,Medium,Bestiary 3 pg. 259
2,Common,Fading Fox,Animal,Tiny,Bestiary 3 pg. 102
2,Common,Kobold Dragon Mage,Humanoid; Kobold,Small,Bestiary pg. 213
2,Common,Leprechaun,Fey,Small,Bestiary 2 pg. 1582.0
2,Uncommon,Zyss Serpentfolk,Humanoid; Serpentfolk; Uncommon,Medium,Bestiary 2 pg. 2372.0
2,Rare,Dark Talon Kobold,Humanoid; Kobold; Rare,Small,Crown of the Kobold King pg. 59
2,Common,Drow Rogue,Drow; Elf; Humanoid,Medium,Bestiary pg. 137
2,Common,Ekujae Guardians,Elf; Humanoid,Medium,Pathfinder #146: Cult of Cinders pg. 11
2,Common,Giant Viper,Animal,Medium,Bestiary pg. 303
2,Uncommon,Anadi Hunter,Anadi; Humanoid; Uncommon,Medium,"The Mwangi Expanse pg. 2092.0 , Pathfinder #145: Hellknight Hill pg. 84"
2,Common,Blindheim,Animal,Small,Bestiary 2 pg. 392.0
2,Uncommon,Emperor Bird,Animal; Uncommon,Medium,Pathfinder #145: Hellknight Hill pg. 87
2,Common,Saboteur,Human; Humanoid,Medium,Gamemastery Guide pg. 246
2,Common,Tengu Sneak,Humanoid; Tengu,Medium,Bestiary pg. 310
2,Common,Acrobat,Human; Humanoid,Medium,Gamemastery Guide pg. 236
2,Rare,Android Infiltrator,Android; Humanoid; Rare,Medium,Bestiary 3 pg. 16
2,Common,Choker,Aberration,Small,Bestiary 2 pg. 512.0
2,Uncommon,Giant Trapdoor Spider,Animal; Uncommon,Medium,Kingmaker Adventure Path pg. 56
2,Rare,Granite Vulture,Fiend; Rare,Medium,Pathfinder #181: Zombie Feast pg. 46
2,Unique,Gromog,Giant; Humanoid; Unique,Large,Kingmaker Adventure Path pg. 28
2,Rare,Munavri Spellblade,Humanoid; Munavri; Rare,Medium,Bestiary 3 pg. 180
2,Common,Nagaji Soldier,Humanoid; Nagaji,Medium,Bestiary 3 pg. 182
2,Common,Navigator,Human; Humanoid,Medium,Gamemastery Guide pg. 242
2,Common,Shadow Drake,Dragon; Shadow,Tiny,Bestiary 2 pg. 1002.0
2,Uncommon,Stone Lion Cub,Celestial; Uncommon,Medium,Bestiary 3 pg. 124
2,Rare,Vargouille,Aberration; Fiend; Rare,Small,"Crown of the Kobold King pg. 124, Pathfinder #157: Devil at the Dreaming Palace pg. 35"
2,Common,Xulgath Skulker,Humanoid; Xulgath,Medium,Bestiary pg. 337
2,Common,Gnoll Hunter,Gnoll; Humanoid,Medium,Bestiary pg. 178
2,Common,Archer Sentry,Human; Humanoid,Medium,Gamemastery Guide pg. 233
2,Common,Azarketi Explorer,Amphibious; Azarketi; Humanoid,Medium,Bestiary 3 pg. 26
2,Common,Azarketi Sailor,Amphibious; Azarketi; Humanoid,Medium,"Absalom, City of Lost Omens pg. 396"
2,Common,Bandit,Human; Humanoid,Medium,Gamemastery Guide pg. 208
2,Uncommon,Blink Dog,Beast; Uncommon,Medium,Bestiary 2 pg. 402.0
2,Common,Boar,Animal,Medium,Bestiary pg. 43
2,Uncommon,Bog Strider,Aberration; Uncommon,Medium,Bestiary 2 pg. 432.0
2,Uncommon,Brush Thylacine,Animal; Uncommon,Small,Kingmaker Adventure Path pg. 609
2,Rare,Burning Mammoth Reaver,Human; Humanoid; Rare,Medium,Pathfinder #175: Broken Tusk Moon pg. 54
2,Common,Cactus Leshy,Leshy; Plant,Small,Bestiary 3 pg. 160
2,Common,Cave Fisher,Animal,Medium,Bestiary 2 pg. 492.0
2,Uncommon,Corrosive Lizard,Animal; Fiend; Uncommon,Medium,Pathfinder #151: The Show Must Go On pg. 45
2,Common,Corrupted Retainer,Human; Humanoid,Medium,Pathfinder #151: The Show Must Go On pg. 35
2,Common,Crocodile,Animal,Large,Bestiary pg. 67
2,Unique,Daring Danika,Human; Humanoid; Unique,Medium,Pathfinder #151: The Show Must Go On pg. 28
2,Common,Deinonychus,Animal; Dinosaur,Medium,Bestiary pg. 97
2,Common,Dero Stalker,Dero; Humanoid,Small,Bestiary pg. 84
2,Unique,Dovan From Nisroch,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 179
2,Common,Duergar Taskmaster,Duergar; Dwarf; Humanoid,Medium,Bestiary pg. 139
2,Uncommon,Faerie Dragon,Dragon; Uncommon,Tiny,Bestiary pg. 157
2,Common,Fungus Leshy,Fungus; Leshy,Small,Bestiary pg. 219
2,Common,Giant Ant,Animal,Medium,Bestiary 2 pg. 202.0
2,Common,Giant Badger,Animal,Medium,Bestiary 2 pg. 322.0
2,Common,Giant Bat,Animal,Large,Bestiary pg. 39
2,Common,Giant Flying Squirrel,Animal,Small,Bestiary 3 pg. 257
2,Common,Giant Mining Bee,Animal,Medium,Pathfinder #169: Kindled Magic pg. 80
2,Common,Giant Monitor Lizard,Animal,Medium,Bestiary pg. 229
2,Common,Giant Tapir,Animal,Large,Pathfinder #175: Broken Tusk Moon pg. 87
2,Common,Giant Tsetse Fly,Animal,Large,Pathfinder #169: Kindled Magic pg. 81
2,Unique,Gristleburst,Goblin; Humanoid; Unique,Small,No-Prep Character: Gristleburst pg. 0
2,Uncommon,Gunmarshal,Humanoid; Uncommon,Medium,Pathfinder #178: Punks in a Powderkeg pg. 57
2,Common,Gurtlekep,Humanoid; Kobold,Small,Crown of the Kobold King pg. 34
2,Common,Ikeshti Brood-Minder,Humanoid; Ikeshti,Small,Pathfinder #173: Doorway to the Red Star pg. 86
2,Unique,Kolo Harvan,Halfling; Humanoid; Unique,Small,Pathfinder #145: Hellknight Hill pg. 17
2,Unique,Leandrus,Animal; Minion; Unique,Medium,Pathfinder #151: The Show Must Go On pg. 28
2,Common,Leopard,Animal,Medium,Bestiary pg. 52
2,Unique,Lisavet,Human; Humanoid; Unique,Medium,No-Prep Character: Lisavet pg. 0
2,Common,Lizardfolk Stargazer,Humanoid; Lizardfolk,Medium,Bestiary pg. 231
2,Common,Merfolk Wavecaller,Aquatic; Humanoid; Merfolk,Medium,Bestiary pg. 235
2,Common,Poacher,Human; Humanoid,Medium,Gamemastery Guide pg. 218
2,Rare,Ratajin Mastermind,Humanoid; Rare; Ratajin,Medium,Impossible Lands pg. 336
2,Common,Rokurokubi,Humanoid,Medium,Bestiary 3 pg. 216
2,Common,Rosethorn,Animal,Medium,Bestiary 3 pg. 212
2,Unique,Sahreg the Dirge Screamer,Human; Humanoid; Unique,Medium,Pathfinder #181: Zombie Feast pg. 35
2,Common,Sea Devil Scout,Amphibious; Humanoid; Sea Devil,Medium,Bestiary pg. 286
2,Rare,Shieldbearer Construct,Construct; Mindless; Rare,Large,Pathfinder #169: Kindled Magic pg. 41
2,Common,Sinspawn,Aberration,Medium,Bestiary pg. 297
2,Common,Stinkweed Shambler,Plant,Small,Troubles in Otari pg. 63
2,Common,Surgeon,Human; Humanoid,Medium,Gamemastery Guide pg. 221
2,Common,Tatzlwyrm,Dragon,Medium,Bestiary 2 pg. 2562.0
2,Common,Terror Bird,Animal,Large,Bestiary 3 pg. 264
2,Common,Triton,Amphibious; Humanoid,Medium,Bestiary 2 pg. 2632.0
2,Unique,Wendlyn,Elf; Half-Elf; Human; Humanoid; Unique,Medium,No-Prep Character: Wendlyn pg. 0
2,Common,Xulgath Bilebearer,Humanoid; Xulgath,Medium,Pathfinder #151: The Show Must Go On pg. 87
2,Unique,Ygrik,Humanoid; Kobold; Unique,Small,Crown of the Kobold King pg. 50
2,Common,Zrukbat,Fey,Small,Pathfinder #157: Devil at the Dreaming Palace pg. 85
2,Common,Black Bear,Animal,Large,Bestiary 2 pg. 362.0
2,Uncommon,Contemplative,Aberration; Uncommon,Medium,Pathfinder #173: Doorway to the Red Star pg. 80
2,Unique,Edrgin Galesong,Halfling; Humanoid; Unique,Small,Crown of the Kobold King pg. 51
2,Unique,Eleukas,Human; Humanoid; Unique,Medium,No-Prep Character: Eleukas pg. 0
2,Common,Giant Leech,Amphibious; Animal,Medium,Bestiary 2 pg. 1562.0
2,Common,Giant Porcupine,Animal,Medium,Bestiary 3 pg. 207
2,Common,Hippogriff,Animal,Large,Bestiary 2 pg. 1432.0
2,Unique,Jellico Bounce-Bounce,Human; Humanoid; Unique,Medium,Pathfinder #151: The Show Must Go On pg. 28
2,Common,Orc Warchief,Humanoid; Orc,Medium,Bestiary pg. 257
2,Common,Pirate,Human; Humanoid,Medium,Gamemastery Guide pg. 242
2,Common,Ruffian,Human; Humanoid,Medium,Gamemastery Guide pg. 209
2,Common,Shocker Lizard,Animal,Small,Bestiary 2 pg. 2402.0
2,Unique,Chief Sootscale,Humanoid; Kobold; Unique,Small,Kingmaker Adventure Path pg. 129
2,Common,Mechanical Carny,Construct; Mindless,Medium,Pathfinder #151: The Show Must Go On pg. 86
2,Unique,Alak Stagram,Human; Humanoid; Unique,Medium,Pathfinder #145: Hellknight Hill pg. 19
2,Common,Bugbear Thug,Goblin; Humanoid,Medium,Bestiary pg. 47
2,Common,Deep Gnome Warrior,Gnome; Humanoid,Small,Bestiary pg. 75
2,Uncommon,Desa-Desa,Animal; Uncommon,Small,Pathfinder #187: The Seventh Arch pg. 85
2,Common,Nuglub,Fey; Gremlin,Small,Bestiary 2 pg. 1352.0
2,Common,Wolverine,Animal,Medium,Bestiary 2 pg. 2952.0
2,Common,Yellow Musk Creeper,Mindless; Plant,Medium,Bestiary 2 pg. 3002.0
2,Common,Bloodlash Bush,Plant,Small,The Fall of Plaguestone pg. 62
2,Common,Domovoi,Fey,Tiny,Bestiary 3 pg. 136
2,Uncommon,Duende,Earth; Fey; Uncommon,Small,Bestiary 3 pg. 87
2,Common,Ember Fox,Elemental; Fire,Small,Bestiary 2 pg. 1102.0
2,Common,Giant Opossum,Animal,Large,Bestiary 3 pg. 192
2,Uncommon,Gnagrif,Fey; Gremlin; Uncommon,Tiny,Pathfinder #169: Kindled Magic pg. 83
2,Unique,Grabbles,Fey; Gremlin; Unique,Small,Kingmaker Adventure Path pg. 125
2,Uncommon,Grauladon,Dragon; Uncommon,Large,Pathfinder #145: Hellknight Hill pg. 88
2,Common,Icicle Snake,Cold; Elemental; Water,Small,Bestiary 2 pg. 1142.0
2,Common,Kappa,Amphibious; Beast,Small,Bestiary 3 pg. 147
2,Common,Pteranodon,Animal,Large,Bestiary pg. 272
2,Common,Slurk,Animal,Medium,Bestiary pg. 301
2,Common,Werebat,Beast; Human; Humanoid; Werecreature,Medium,Bestiary 3 pg. 292
2,Common,Giant Toad,Animal,Large,Bestiary 2 pg. 2612.0
2,Common,Living Boulder,Earth; Elemental,Small,Bestiary 2 pg. 1082.0
2,Uncommon,Lizardfolk Warrior,Humanoid; Lizardfolk; Uncommon,Medium,Kingmaker Adventure Path pg. 139
2,Uncommon,Prairie Drake,Dragon; Earth; Uncommon,Small,Pathfinder #178: Punks in a Powderkeg pg. 87
2,Uncommon,Sasquatch,Humanoid; Uncommon,Medium,Bestiary 3 pg. 225
2,Common,War Horse,Animal,Large,Bestiary pg. 209
2,Common,Warg,Beast,Medium,Bestiary pg. 322
2,Common,Boggard Warrior,Amphibious; Boggard; Humanoid,Medium,Bestiary pg. 44
2,Common,Morlock,Humanoid,Medium,Bestiary 2 pg. 1742.0
2,Unique,Auchs,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 178
2,Unique,Battle Leader Rekarek,Humanoid; Kobold; Unique,Small,Pathfinder #157: Devil at the Dreaming Palace pg. 27
2,Unique,Bolan Nogasso,Human; Humanoid; Unique,Medium,Pathfinder #187: The Seventh Arch pg. 90
2,Unique,Dewey Daystar,Leshy; Plant; Unique,Small,Pathfinder #178: Punks in a Powderkeg pg. 46
2,Common,Drunkard,Human; Humanoid,Medium,Gamemastery Guide pg. 239
2,Unique,Gref,Humanoid; Ratfolk; Unique,Small,Pathfinder #157: Devil at the Dreaming Palace pg. 34
2,Unique,Kekker,Humanoid; Ratfolk; Unique,Small,Pathfinder #157: Devil at the Dreaming Palace pg. 34
2,Common,Ledalusca,Cold; Elemental; Water,Medium,Bestiary 3 pg. 159
2,Common,Mudwretch,Earth; Elemental; Water,Medium,Bestiary 2 pg. 1762.0
2,Rare,Shoony Militia Member,Humanoid; Rare; Shoony,Small,Pathfinder #153: Life's Long Shadows pg. 82
2,Common,Skum,Amphibious; Humanoid,Medium,Bestiary pg. 12
2,Unique,Viktor Volkano,Human; Humanoid; Unique,Medium,Pathfinder #151: The Show Must Go On pg. 29
2,Common,Azer,Elemental; Fire; Humanoid,Medium,Bestiary 3 pg. 27
2,Common,Dretch,Demon; Fiend,Small,Bestiary 3 pg. 60
2,Uncommon,Thoqqua,Earth; Elemental; Fire; Uncommon,Medium,Crown of the Kobold King pg. 123
2,Common,Wereboar,Beast; Human; Humanoid; Werecreature,Medium,Bestiary 2 pg. 2902.0
2,Common,Wererat,Beast; Human; Humanoid; Werecreature,Medium,Bestiary pg. 329
2,Common,Yellow Musk Brute,Mindless; Plant,Large,Bestiary 2 pg. 3012.0
2,Common,Werecrocodile,Beast; Human; Humanoid; Werecreature,Large,Bestiary 3 pg. 293
2,Common,Slime Mold,Fungus; Mindless; Ooze,Large,Bestiary 2 pg. 1932.0
2,Rare,Yeast Ooze,Mindless; Ooze; Rare,Large,Pathfinder #178: Punks in a Powderkeg pg. 88
2,Common,Dhampir Wizard,Dhampir; Human; Humanoid,Medium,Bestiary pg. 95
2,Common,Skeletal Champion,Skeleton; Undead,Medium,Bestiary pg. 298
2,Unique,Skeletal Hellknight,Humanoid; Undead; Unique,Medium,Pathfinder #145: Hellknight Hill pg. 40
2,Common,Squirming Swill,Undead,Small,Bestiary 3 pg. 256
2,Rare,Angheuvore Flesh-Gnawer,Elf; Humanoid; Mortic; Rare,Medium,Bestiary 3 pg. 174
2,Common,Flaming Skull,Mindless; Undead,Tiny,Bestiary 3 pg. 30
2,Common,Ghast,Ghoul; Undead,Medium,Bestiary pg. 169
2,Uncommon,Herexen,Uncommon; Undead,Medium,Bestiary 3 pg. 134
2,Common,Shredskin,Undead,Small,"Book of the Dead pg. 143, Pathfinder #157: Devil at the Dreaming Palace pg. 60"
2,Common,Kemeneles,Human; Humanoid,Medium,Pathfinder #157: Devil at the Dreaming Palace pg. 53
2,Common,Caligni Creeper,Caligni; Humanoid,Small,Bestiary pg. 50
2,Common,Lacedon,Amphibious; Ghoul; Undead,Medium,Book of the Dead pg. 104
2,Uncommon,Long-Horned Bison Beheaded,Mindless; Uncommon; Undead,Medium,Pathfinder #176: Lost Mammoth Valley pg. 15
2,Common,Skeletal Horse,Mindless; Skeleton; Undead,Large,Bestiary pg. 299
2,Common,Draugr,Undead; Water,Medium,Bestiary 2 pg. 1022.0
2,Common,Lyrma Swampwalker,Gnome; Humanoid,Small,Pathfinder #157: Devil at the Dreaming Palace pg. 54
2,Rare,Corpselight,Rare; Undead,Medium,Pathfinder #163: Ruins of Gauntlight pg. 84
2,Common,Decrepit Mummy,Mummy; Undead,Medium,Book of the Dead pg. 130
2,Common,Husk Zombie,Undead; Zombie,Medium,Book of the Dead pg. 170
2,Common,Zombie Brute,Mindless; Undead; Zombie,Large,Bestiary pg. 341
3,Common,Fen Mosquito Swarm,Animal; Swarm,Large,Bestiary 2 pg. 1752.0
3,Uncommon,Quickling,Fey; Uncommon,Small,Bestiary 2 pg. 2182.0
3,Common,Tooth Fairy Swarm,Fey; Swarm,Large,Bestiary 3 pg. 273
3,Common,Tiefling Adept,Human; Humanoid; Tiefling,Medium,Bestiary pg. 262
3,Common,Centipede Swarm,Animal; Swarm,Large,Bestiary pg. 61
3,Common,Raven Swarm,Animal; Swarm,Large,Bestiary 2 pg. 2212.0
3,Common,Trilobite Swarm,Animal; Aquatic; Swarm,Large,Bestiary 3 pg. 275
3,Common,Zebub,Devil; Fiend,Small,Bestiary 2 pg. 722.0
3,Common,Mage for Hire,Human; Humanoid,Medium,Gamemastery Guide pg. 226
3,Common,Animated Statue,Construct; Earth; Mindless,Medium,Bestiary pg. 21
3,Uncommon,Anugobu Apprentice,Anugobu; Humanoid; Uncommon,Tiny,Pathfinder #166: Despair on Danger Island pg. 80
3,Uncommon,Bogey,Fey; Uncommon,Small,Pathfinder #152: Legacy of the Lost God pg. 78
3,Unique,Calmont,Halfling; Humanoid; Unique,Small,Pathfinder #145: Hellknight Hill pg. 27
3,Uncommon,Grick,Aberration; Uncommon,Medium,"Crown of the Kobold King pg. 120, Pathfinder #157: Devil at the Dreaming Palace pg. 35"
3,Uncommon,Kasesh,Earth; Elemental; Uncommon,Small,Impossible Lands pg. 330
3,Uncommon,Shulsaga,Astral; Uncommon,Medium,Bestiary 3 pg. 93
3,Common,Vampiric Mist,Aberration,Medium,Bestiary 2 pg. 2782.0
3,Rare,Zuipnyrn,Aberration; Rare,Small,Pathfinder #152: Legacy of the Lost God pg. 85
3,Common,Ganzi Martial Artist,Ganzi; Human; Humanoid,Medium,Bestiary 3 pg. 205
3,Common,Zephyr Hawk,Air; Elemental,Small,Bestiary pg. 144
3,Unique,Irkem Dresh,Dwarf; Humanoid; Unique,Medium,Pathfinder #178: Punks in a Powderkeg pg. 17
3,Uncommon,Siege Shard,Construct; Uncommon,Tiny,Pathfinder #157: Devil at the Dreaming Palace pg. 84
3,Common,Locathah Hunter,Amphibious; Humanoid; Locathah,Medium,Bestiary 3 pg. 164
3,Common,Troubadour,Human; Humanoid,Medium,Gamemastery Guide pg. 237
3,Common,Drow Priestess,Drow; Elf; Humanoid,Medium,Bestiary pg. 137
3,Common,Ankhrav,Animal,Large,Bestiary pg. 22
3,Common,Boggard Swampseer,Amphibious; Boggard; Humanoid,Medium,Bestiary pg. 45
3,Common,Centaur,Beast,Large,Bestiary pg. 60
3,Common,Charlatan,Human; Humanoid,Medium,Gamemastery Guide pg. 209
3,Uncommon,Clockwork Brewer,Clockwork; Construct; Mindless; Uncommon,Medium,Pathfinder #178: Punks in a Powderkeg pg. 84
3,Unique,Edolpho Phinelli,Elf; Half-Elf; Human; Humanoid; Unique,Medium,Pathfinder Encounter: Phinelli's Miracle Elixir pg. 0
3,Common,Giant Mantis,Animal,Large,Bestiary pg. 233
3,Rare,Grioth Cultist,Grioth; Humanoid; Rare,Medium,Bestiary 3 pg. 123
3,Common,Hell Hound,Beast; Fiend; Fire,Medium,Bestiary pg. 205
3,Common,Kovintus Geomancer,Humanoid; Kovintus,Medium,Bestiary 3 pg. 153
3,Unique,Kreeth-Ni,Fey; Sprite; Unique,Tiny,Pathfinder #179: Cradle of Quartz pg. 38
3,Common,Piranha Swarm,Animal; Aquatic; Swarm,Large,Bestiary 3 pg. 99
3,Common,Rust Monster,Aberration,Medium,Bestiary pg. 283
3,Uncommon,Tixitog,Aberration; Uncommon,Medium,Pathfinder #145: Hellknight Hill pg. 91
3,Common,Ugvashi,Animal,Medium,Impossible Lands pg. 339
3,Common,Megalictis,Animal,Medium,Bestiary 3 pg. 291
3,Uncommon,Thasteron Khefak,Beast; Uncommon,Medium,Pathfinder #173: Doorway to the Red Star pg. 87
3,Common,Bugbear Tormentor,Goblin; Humanoid,Medium,Bestiary pg. 47
3,Common,Dvorovoi,Fey,Small,Bestiary 3 pg. 137
3,Common,Grippli Archer,Grippli; Humanoid,Small,Pathfinder #146: Cult of Cinders pg. 87
3,Rare,Mutant Giant Toad,Animal; Mutant; Rare,Large,Pathfinder #179: Cradle of Quartz pg. 84
3,Unique,Shoma Lyzerius,Human; Humanoid; Ifrit; Unique,Medium,Pathfinder #178: Punks in a Powderkeg pg. 90
3,Common,Sod Hound,Earth; Elemental,Small,Bestiary pg. 146
3,Common,Xulgath Leader,Humanoid; Xulgath,Medium,Bestiary pg. 337
3,Uncommon,Anadi Lurker,Anadi; Humanoid; Uncommon,Medium,Pathfinder #169: Kindled Magic pg. 78
3,Unique,Ardissa Prendergant,Human; Humanoid; Unique,Medium,Pathfinder #175: Broken Tusk Moon pg. 39
3,Common,Bosun,Human; Humanoid,Medium,Gamemastery Guide pg. 243
3,Rare,Bramble Champion Construct,Construct; Mindless; Rare,Large,Pathfinder #169: Kindled Magic pg. 41
3,Common,Brine Shark,Aquatic; Elemental; Water,Medium,Bestiary pg. 152
3,Common,Bunyip,Animal; Aquatic,Medium,Bestiary pg. 49
3,Common,Castoroides,Animal,Medium,Pathfinder #176: Lost Mammoth Valley pg. 82
3,Common,Changeling Exile,Changeling; Human; Humanoid,Medium,Bestiary pg. 62
3,Common,Charau-ka Acolyte of Angazhan,Charau-ka; Humanoid,Small,"The Mwangi Expanse pg. 2972.0 , Pathfinder #146: Cult of Cinders pg. 85"
3,Common,Chronicler,Human; Humanoid,Medium,Gamemastery Guide pg. 216
3,Common,Chupacabra,Beast,Small,Bestiary 2 pg. 522.0
3,Common,Cinder Rat,Elemental; Fire,Small,Bestiary pg. 148
3,Common,Cockatrice,Beast,Small,Bestiary pg. 66
3,Unique,Corrupted Priest,Human; Humanoid; Unique,Medium,Pathfinder #151: The Show Must Go On pg. 39
3,Common,D'ziriak,Aberration; Shadow,Medium,Bestiary 2 pg. 1042.0
3,Common,Dero Strangler,Dero; Humanoid,Small,Bestiary pg. 84
3,Common,Draxie,Fey; Sprite,Tiny,Bestiary 3 pg. 255
3,Rare,Ghoran Manipulator,Ghoran; Humanoid; Plant; Rare,Medium,Bestiary 3 pg. 106
3,Common,Giant Eagle,Beast,Large,Bestiary pg. 141
3,Common,Giant Scorpion,Animal,Large,Bestiary pg. 285
3,Common,Giant Wasp,Animal,Large,Bestiary pg. 324
3,Common,Giant Whiptail Centipede,Animal,Huge,Bestiary 2 pg. 502.0
3,Common,Gnoll Cultist,Gnoll; Humanoid,Medium,Bestiary pg. 179
3,Common,Gorilla,Animal,Large,Bestiary pg. 23
3,Common,Grizzly Bear,Animal,Large,Bestiary pg. 40
3,Unique,Hobji,Humanoid; Morlock; Unique,Medium,Pathfinder #175: Broken Tusk Moon pg. 45
3,Common,Hyaenodon,Animal,Large,Bestiary pg. 211
3,Common,Jailer,Human; Humanoid,Medium,Gamemastery Guide pg. 233
3,Unique,Kiru,Human; Humanoid; Unique,Medium,Pathfinder #170: Spoken on the Song Wind pg. 27
3,Common,Lion,Animal,Large,Bestiary pg. 52
3,Unique,Nemmia Bramblecloak,Halfling; Humanoid; Unique,Small,Pathfinder #151: The Show Must Go On pg. 90
3,Common,Noble,Human; Humanoid,Medium,Gamemastery Guide pg. 206
3,Common,River Drake,Amphibious; Dragon; Water,Medium,Bestiary pg. 131
3,Common,Scalescribe,Aberration,Tiny,Bestiary 3 pg. 226
3,Uncommon,Scalliwing,Beast; Couatl; Uncommon,Tiny,Troubles in Otari pg. 62
3,Common,Sea Hag,Amphibious; Hag; Humanoid,Medium,Bestiary pg. 200
3,Common,Seaweed Leshy,Amphibious; Leshy; Plant,Small,Bestiary 3 pg. 161
3,Uncommon,Skull Fairy,Shadow; Uncommon,Tiny,Pathfinder #181: Zombie Feast pg. 87
3,Uncommon,Smoldering Leopard,Animal; Fiend; Uncommon,Medium,Pathfinder #151: The Show Must Go On pg. 44
3,Rare,Spring-Heeled Jack,Fey; Rare,Small,Monsters of Myth pg. 94
3,Common,Tracker,Human; Humanoid,Medium,Gamemastery Guide pg. 219
3,Uncommon,Tree Fisher,Animal; Uncommon,Medium,Pathfinder #187: The Seventh Arch pg. 45
3,Common,Unicorn,Beast; Fey,Large,Bestiary pg. 316
3,Rare,Vishkanya Infiltrator,Humanoid; Rare; Vishkanya,Medium,Bestiary 3 pg. 288
3,Common,Watch Officer,Human; Humanoid,Medium,Gamemastery Guide pg. 234
3,Common,Web Lurker,Aberration,Medium,Bestiary pg. 325
3,Common,Giant Dragonfly Nymph,Animal; Aquatic,Small,Bestiary 2 pg. 982.0
3,Common,Harbormaster,Human; Humanoid,Medium,Gamemastery Guide pg. 225
3,Uncommon,Morlock Engineer,Humanoid; Morlock; Uncommon,Medium,Pathfinder #163: Ruins of Gauntlight pg. 84
3,Common,Platecarpus,Animal,Large,Bestiary 3 pg. 178
3,Unique,Pruana Two-Punch,Dwarf; Humanoid; Unique,Medium,Pathfinder #151: The Show Must Go On pg. 22
3,Common,Buso,Humanoid,Medium,Bestiary 3 pg. 39
3,Common,Spriggan Bully,Gnome; Humanoid; Spriggan,Small,Bestiary 2 pg. 2522.0
3,Unique,Volodmyra,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 38
3,Uncommon,Blood Wolf,Animal; Fiend; Uncommon,Medium,Pathfinder #151: The Show Must Go On pg. 43
3,Common,Dire Wolf,Animal,Large,Bestiary pg. 334
3,Uncommon,Doppelganger,Humanoid; Uncommon,Medium,Bestiary pg. 103
3,Common,Giant Flea,Animal,Large,Pathfinder #151: The Show Must Go On pg. 83
3,Common,Giant Vulture,Animal,Large,Bestiary 3 pg. 289
3,Uncommon,Green Monkey,Beast; Incorporeal; Spirit; Uncommon,Tiny,Pathfinder #188: They Watched the Stars pg. 90
3,Common,Grothlut,Aberration; Mindless,Medium,Bestiary pg. 158
3,Uncommon,Immolis,Beast; Uncommon,Medium,Pathfinder #187: The Seventh Arch pg. 88
3,Unique,Kurshkin,Fey; Gremlin; Unique,Tiny,Pathfinder #169: Kindled Magic pg. 86
3,Common,Moose,Animal,Large,Bestiary 3 pg. 173
3,Common,Narwhal,Animal; Aquatic,Large,Bestiary 3 pg. 184
3,Common,Necrophidius,Construct; Mindless,Medium,Bestiary 2 pg. 1802.0
3,Common,Ogre Warrior,Giant; Humanoid,Large,Bestiary pg. 252
3,Rare,Oil Living Graffiti,Construct; Rare,Medium,"Bestiary 3 pg. 162, Pathfinder #151: The Show Must Go On pg. 84"
3,Common,Smith,Human; Humanoid,Medium,Gamemastery Guide pg. 245
3,Common,Snapping Flytrap,Mindless; Plant,Large,Bestiary pg. 160
3,Uncommon,Tattoo Guardian,Construct; Mindless; Uncommon,Small,Bestiary 3 pg. 262
3,Common,Twigjack,Fey; Plant,Tiny,Bestiary 2 pg. 2702.0
3,Rare,Umbo,Fungus; Rare,Medium,Pathfinder #169: Kindled Magic pg. 22
